original_title,id,weighted_rating
The Conspirator,60309,6.110763165234419
Lords of Dogtown,9787,6.294947111343007
The 33,293646,6.062270181978933
Big Trouble in Little China,6978,6.585762487346621
Un Plan parfait,133698,5.991263969938272
Warrior,59440,7.11065557999378
Michael Collins,1770,6.164604419409826
Gettysburg,10655,6.149199260419939
Stop-Loss,8988,6.0947680146400245
Abandon,15992,6.008258642808307
Brokedown Palace,17707,6.108028742483795
The Possession,77883,5.975606951029947
Mrs. Winterbourne,40001,6.068147394095081
Straw Dogs,64639,5.997121256945547
The Hoax,9903,6.117194216924765
Stone Cold,21338,6.07681450161698
The Road,20766,6.5146957456823795
Sheena,24264,6.062491623433179
Underclassman,19803,6.072452499016982
Say It Isn't So,20309,6.016650590181644
The World's Fastest Indian,9912,6.3157303685639175
Tank Girl,9067,6.000528141630497
King's Ransom,27360,6.075665186956088
Blindness,8338,6.199432981767451
BloodRayne,168705,5.736367490353594
Carnage,72113,6.547246620127075
Where the Truth Lies,9729,6.078235703792782
Cirque du Soleil: Worlds Away,94352,6.094610167187303
Without Limits,22256,6.096843870452743
Me and Orson Welles,12404,6.12569915829307
La migliore offerta,152742,6.8784338452983
The Bad Lieutenant: Port of Call - New Orleans,11699,6.065314892334273
Sammy's avonturen: De geheime doorgang,49953,6.010199648843557
Les petits mouchoirs,48034,6.436207953465324
Love Ranch,39845,6.091578626232696
La véritable histoire du Chat Botté,25353,6.072615699123573
Белка и Стрелка. Звёздные собаки,36696,6.096939649494983
The Counselor,109091,5.556717756466023
Ironclad,38543,6.119090086052358
Waterloo,33157,6.130725293425503
一個人的武林,290864,6.148517190836759
Red Sky,242166,6.026276867056319
Dangerous Liaisons,859,6.3282678612342895
On the Road,83770,5.92196667115792
Star Trek IV: The Voyage Home,168,6.410673024287773
Rocky Balboa,1246,6.309674014624801
Scream 2,4233,6.09728202091759
Jane Got a Gun,174751,5.900696711977996
Think Like a Man Too,184098,6.165675208309091
The Whole Nine Yards,2069,6.138480400471028
Footloose,1788,6.218480795169015
Old School,11635,6.308222438793508
The Fisher King,177,6.443822334721836
I Still Know What You Did Last Summer,3600,5.7596602681039135
Return to Me,2621,6.094670463638907
Zack and Miri Make a Porno,10358,6.097060259168666
Nurse Betty,10480,6.0687830147289334
The Men Who Stare at Goats,10313,5.996797828994593
Double Take,18828,6.075459472091268
"Girl, Interrupted",3558,6.838575514568049
Win a Date with Tad Hamilton!,13476,5.98825892813092
Muppets from Space,10208,6.061558032546715
The Wiz,24961,6.080028143302954
Ready to Rumble,20697,6.007326621738716
Play It to the Bone,20761,6.067757606574952
I Don't Know How She Does It,70868,5.918568455318725
Piranha 3D,43593,5.744226308682214
Beyond the Sea,6478,6.12235001640063
Meet the Deedles,40688,6.044100975541969
The Thief and the Cobbler,26672,6.118221857233136
The Bridge of San Luis Rey,45881,6.080348688368771
Faster,41283,6.09671573190157
ハウルの動く城,4935,7.630809011543888
Zombieland,19908,7.00978714588863
The Waterboy,10663,6.01461575670068
The Empire Strikes Back,1891,7.9652780757194135
Bad Boys,9737,6.377164944796839
The Naked Gun 2½: The Smell of Fear,37137,6.309359086869887
Final Destination,9532,6.293388034978729
The Ides of March,10316,6.318338323518969
Pitch Black,2787,6.523159464871364
Someone Like You...,12658,6.0811950765604905
Her,152601,7.624524229599236
Joy Ride,10866,6.15714107105647
The Adventurer: The Curse of the Midas Box,227707,6.004642057985811
Anywhere But Here,21349,6.078235703792782
The Crew,19150,6.0986805450868395
Haywire,70435,5.8933298897364175
Jaws: The Revenge,580,5.489820476336453
Marvin's Room,9819,6.166990583862449
The Longshots,13579,6.100150150965263
The End of the Affair,20024,6.129290079492113
Harley Davidson and the Marlboro Man,2453,6.0947680146400245
In the Valley of Elah,6973,6.226401990983975
Coco avant Chanel,11156,6.220704004064565
Forsaken,354110,6.058750611803816
Chéri,22215,6.080481900437933
Vanity Fair,11632,6.040669201724245
十月圍城,30596,6.123300677152296
1408,3021,6.3561463052138905
Spaceballs,957,6.427485445561146
The Water Diviner,256917,6.354524936240907
Ghost,251,6.6138032208030335
There's Something About Mary,544,6.371412411599355
The Santa Clause,11395,6.176243284139829
The Rookie,14635,6.146858274923303
The Game Plan,13680,6.059598788500644
The Bridges of Madison County,688,6.507761592870825
The Animal,11090,5.658053180986557
Gandhi,783,6.7374354234588925
The Hundred-Foot Journey,228194,6.585999508629065
The Net,1642,5.933909654601465
I Am Sam,10950,6.556577820905325
Son of God,235260,6.074542825103595
Underworld,277,6.485201535004617
Derailed,8999,6.09594168291292
The Informant!,11323,6.066887229655753
Shadowlands,10445,6.148105683152787
Deuce Bigalow: European Gigolo,11453,5.768272610906493
Delivery Man,146239,6.13943530306364
Our Kind of Traitor,205588,6.077395418381616
Saving Silverman,10878,5.9742707661217045
Diary of a Wimpy Kid: Dog Days,82650,6.072318988024466
Summer of Sam,10279,6.12132123366392
Jay and Silent Bob Strike Back,2294,6.214753501435318
The Glass House,2176,5.945511335106553
"Hail, Caesar!",270487,5.842053451257025
Josie and the Pussycats,19366,6.023548348360098
Homefront,204082,6.260131713486821
The Little Vampire,24100,6.094735896866176
I Heart Huckabees,1599,6.120084370709165
RoboCop 3,5550,5.540011882971223
Megiddo: The Omega Code 2,30379,6.067421043591549
Darling Lili,42586,6.081371412471496
Dudley Do-Right,17709,5.953994128577339
The Transporter Refueled,287948,5.708648197452757
The Libertine,7548,6.065467808200461
Zwartboek,9075,6.39611866732134
Joyeux Noël,11661,6.341087296469194
Hit & Run,109513,5.955759113881955
Mad Money,12085,6.063205000566951
Before I Go to Sleep,204922,6.144119146435732
Sorcerer,38985,6.247351751044285
Stone,44113,5.909480783214094
Molière,21494,6.129025415971245
Out of the Furnace,164457,6.294656869981132
Michael Clayton,4566,6.258346700038352
My Fellow Americans,17795,6.106269799613911
Arlington Road,1073,6.315885701994367
Metegol,153158,6.08081720534904
To Rome with Love,81836,5.883959788077522
Firefox,10724,5.999957088416999
"South Park: Bigger, Longer & Uncut",9473,6.645055129099969
Death at a Funeral,2196,6.418600557308627
Teenage Mutant Ninja Turtles III,1499,5.895672694517092
Hardball,20857,6.123605331780941
Silver Linings Playbook,82693,6.791543459804271
Freedom Writers,1646,6.551863180610425
For Colored Girls,44944,6.120424473992758
The Transporter,4108,6.4464549857985185
Never Back Down,8456,6.217304486024706
The Rage: Carrie 2,7341,6.001305947138905
Away We Go,19255,6.217768362652455
Swing Vote,10187,6.070358115884735
Moonlight Mile,31005,6.1209149942970225
Tinker Tailor Soldier Spy,49517,6.363526077969889
Molly,44857,6.083116950096473
The Beaver,50780,6.150234225947212
The Best Little Whorehouse in Texas,16363,6.083959393702633
eXistenZ,1946,6.331515371544329
Raiders of the Lost Ark,85,7.442069560709464
Home Alone 2: Lost in New York,772,6.251544257940144
Close Encounters of the Third Kind,840,6.755686400434486
Pulse,9682,5.90925339492676
Beverly Hills Cop II,96,6.0968251669733435
Bringing Down the House,10678,5.9561785855486145
The Silence of the Lambs,274,7.814450803589905
Wayne's World,8872,6.295777815078472
Jackass 3D,16290,6.20648853539039
Jaws 2,579,6.025240391777437
Beverly Hills Chihuahua,14405,5.830493806653459
The Conjuring,138843,7.1485213181871
Are We There Yet?,11637,5.888015010952008
Tammy,226486,5.652090818583838
School of Rock,1584,6.492336689750175
Mortal Kombat,9312,5.834050350146249
White Chicks,12153,6.1928431966096005
The Descendants,65057,6.432702595272211
Holes,8326,6.301260497989737
The Last Song,35690,6.5421032146928635
12 Years a Slave,76203,7.598110027881106
Drumline,13497,6.108567531338606
Why Did I Get Married Too?,35688,6.09440624657208
Edward Scissorhands,162,7.2610262505468475
Me Before You,296096,7.2634224543105015
Madea's Witness Protection,103370,6.081396311586446
The French Connection,1051,6.5694371608430355
Bad Moms,376659,6.2237056486541835
Date Movie,10073,5.517105146427827
Return to Never Land,16690,6.095827141603406
Selma,273895,6.780484006431328
The Jungle Book 2,14873,5.9621086815673126
Boogeyman,8968,5.786820019383414
Premonition,9963,5.993976207418417
The Tigger Movie,15655,6.127612024982964
Orphan,21208,6.476438522890918
Max,272878,6.286396041438086
Epic Movie,9760,5.2070168199318285
Spotlight,314365,7.432528812033738
Lakeview Terrace,13279,6.039108681881981
The Grudge 2,1975,5.846214980889269
How Stella Got Her Groove Back,33644,6.091217843726199
Bill & Ted's Bogus Journey,1649,6.036979806788618
Man of the Year,9895,6.050389368721868
The Black Hole,9570,6.095063198615429
The American,27579,5.978056945422651
Selena,16052,6.21545788373165
Vampires Suck,40264,5.527280178619953
Babel,1164,6.568458793861925
This Is Where I Leave You,239678,6.259124658348089
Doubt,14359,6.430245107034114
Team America: World Police,3989,6.333067898388193
Texas Chainsaw 3D,76617,5.787078908937629
Copycat,1710,6.157876959739667
Scary Movie 5,4258,5.320001560272786
Paint Your Wagon,20391,6.102513913800749
Milk,10139,6.550324111150426
Risen,335778,5.981561634864407
Ghost Ship,9645,5.761736214424517
A Very Harold & Kumar Christmas,55465,6.065192292817926
Wild Things,617,6.171529740158697
The Stepfather,19904,5.9660170127114425
The Debt,48289,6.147372939162897
High Fidelity,243,6.510774359573416
One Missed Call,6933,5.831769276827187
Eye for an Eye,17182,6.071033589003747
The Bank Job,8848,6.339952867199372
Eternal Sunshine of the Spotless Mind,38,7.5965969673077804
You Again,38303,6.062833458161465
Street Kings,1266,6.162073955472513
The World's End,107985,6.522386161000795
Nancy Drew,14043,6.046408163540602
Daybreakers,19901,6.050647020049216
She's Out of My League,34016,6.013435554849504
Monte Carlo,59860,6.052207732429538
Stay Alive,10069,5.956260378708683
Quigley Down Under,9588,6.150569046115002
Alpha and Omega,12819,5.979875087634939
The Covenant,9954,5.843064249631887
Stick It,10115,6.128585418404856
Shorts,25132,6.038211628915547
To Die For,577,6.210369740271233
Nerve,328387,6.845832581119582
Appaloosa,12690,6.153557537865412
Vampires,9945,6.018601902264483
Psycho,539,7.6920563820106285
My Best Friend's Girl,13596,5.934686567099217
Endless Love,226857,6.350810776082454
Georgia Rule,13159,6.020129553887608
Under the Rainbow,47941,6.082958210876427
Ladyhawke,526,6.278157782453634
Simon Birch,22796,6.1209149942970225
Reign Over Me,2355,6.407711048061129
Into the Wild,5915,7.4674057866483805
School for Scoundrels,9842,6.029537286974072
Silent Hill: Revelation 3D,61012,5.690006317227447
From Dusk Till Dawn,755,6.646085190342875
Pooh's Heffalump Movie,13682,6.1267866602029075
Home for the Holidays,9089,6.104523358657437
功夫,9470,6.680052526616194
The Country Bears,18357,6.046815033660066
The Kite Runner,7979,6.514063091469287
21 Grams,470,6.707376857745395
Paparazzi,15644,6.074809864468017
A Guy Thing,9582,6.013848126748933
Loser,10642,5.9410640093265314
Capitalism: A Love Story,22074,6.26142884245163
The Greatest Story Ever Told,2428,6.115558622989724
Secret in Their Eyes,290751,6.127305438283651
Disaster Movie,13805,5.33448837646803
Armored,4597,5.963471589632469
The Man Who Knew Too Little,9414,6.152999870142029
What's Your Number?,63492,6.144595234645013
Lockout,81796,5.949371695695353
Envy,10710,5.888947390755847
Crank: High Voltage,15092,5.989591734749766
Bullets Over Broadway,11382,6.2299278247809795
One Night with the King,15005,6.094279370243496
The Quiet American,8198,6.124450076967013
The Weather Man,6963,6.067669155379932
Undisputed,15070,6.095108257840844
Ghost Town,12797,6.179640828527113
12 Rounds,17134,6.003616071015665
Let Me In,41402,6.375888565830613
3 Ninjas Kick Back,18885,5.996769430932526
Be Kind Rewind,4953,6.1328130761924236
Mrs Henderson Presents,10773,6.117901673542839
Triple 9,146198,5.837512145974259
Deconstructing Harry,2639,6.3380880346106006
Three to Tango,10563,6.04035320575047
Burnt,295964,6.21005178548
We're No Angels,5971,6.032596306228486
Everyone Says I Love You,9716,6.161630738267382
Death Sentence,11835,6.210693463506525
Everybody's Fine,26171,6.20701163778512
Superbabies: Baby Geniuses 2,31117,5.904158431064724
The Man,9074,5.988124512346352
Code Name: The Cleaner,14396,5.960836772529123
Connie and Carla,15673,6.103824541034143
Sweet Charity,42618,6.102275598667774
Inherent Vice,171274,6.30943163833015
Doogal,24432,6.025231486429517
Battle of the Year,109417,6.073485630523925
An American Carol,13948,6.0415345056072605
Machete Kills,106747,5.727995899157836
Willard,10929,6.064749710796217
Strange Wilderness,14220,5.974906866704897
Topsy-Turvy,46435,6.126091699418754
Little Boy,256962,6.275839986989159
A Dangerous Method,48231,6.14036101490065
A Scanner Darkly,3509,6.389966434027175
Chasing Mavericks,82684,6.299383731512847
Alone in the Dark,12142,5.525274451397584
Bandslam,23367,5.992892169076433
Birth,10740,6.056260106925804
A Most Violent Year,241239,6.266819156990651
Passchendaele,14582,6.101195007200393
Flash of Genius,14914,6.109431748898305
I'm Not There.,3902,6.199959665412869
The Cold Light of Day,77948,5.746417836388201
The Brothers Bloom,21755,6.246530981390218
"Synecdoche, New York",4960,6.451661632690792
もののけ姫,128,7.629135228082154
Bon voyage,14652,6.083778730029703
Can't Stop the Music,40932,6.079788865368386
The Proposition,16608,6.323665502875457
My All American,334531,6.12703605429541
Marci X,32316,6.049449483652435
Equilibrium,7299,6.640429084078401
黃石的孩子,13405,6.1209149942970225
The Yards,19457,6.083238331932294
The Oogieloves in the Big Balloon Adventure,112937,6.052397569413146
By the Sea,314385,5.972985325123111
Steamboy,8953,6.131342927930315
The Game of Their Lives,29078,6.088705772451763
All Good Things,46503,6.039924170002443
Rapa Nui,10448,6.098718219334847
長江七號,13688,6.0949228987537
Les Visiteurs 2 : Les Couloirs du temps,10353,6.026356169011476
Dylan Dog: Dead of Night,43935,5.841371806043925
People I Know,11458,6.0578770057256515
The Tempest,44638,6.090386972020168
Regression,241257,5.742882713041588
三国之见龙卸甲,14538,6.117103414883495
Butterfly on a Wheel,13250,6.125028689334294
Zambezia,133931,6.027141387954686
ராமானுஜன்,280871,6.08975339364956
Dwegons,239897,6.08661122274543
Hands of Stone,184341,6.094934894267571
Survivor,334074,5.848499682871221
The Frozen Ground,199373,6.096434418293139
The Painted Veil,14202,6.393199035728918
Der Baader Meinhof Komplex,6968,6.270723742870318
Dances with Wolves,581,6.977326822538547
Bad Teacher,52449,5.620530858495584
Sea of Love,12150,6.1914199066562325
A Cinderella Story,11247,6.097044045499827
Scream,4232,6.698198503726
Thir13en Ghosts,9378,5.834787590656051
The Shining,694,7.770867146066859
Back to the Future,105,7.793803621799677
House on Haunted Hill,11377,5.962981920758056
I Can Do Bad All By Myself,26367,6.089340691958199
Fight Valley,385383,6.070640359486921
The Switch,41210,6.008453152591821
Just Married,12090,5.813107654837932
The Devil's Double,62630,6.183461013217874
Thomas and the Magic Railroad,16110,6.078152096576123
The Crazies,29427,6.1430590207935065
千と千尋の神隠し,129,7.9446122092839975
風暴,244114,6.083488005121716
The Bounty,2669,6.146022930807214
The Book Thief,203833,6.966882117381381
Sex Drive,13523,6.064346816116257
Leap Year,25195,6.2124427343014545
The Fall of the Roman Empire,17277,6.090152353014276
Take Me Home Tonight,50725,6.117464186142253
Won't Back Down,82631,6.079051302890675
The Nutcracker,73191,6.090858435013468
Kansas City,22479,6.094279370243496
Indignation,340611,6.154572086791692
The Amityville Horror,10065,6.0524046684251225
Adaptation.,2757,6.6534804710996
Land of the Dead,11683,6.062103163162718
逃出生天,244339,6.089862909816299
Fear and Loathing in Las Vegas,1878,6.799932493498897
The Invention of Lying,23082,6.055326473912784
Neighbors,195589,6.177383680045645
The Mask,854,6.483770801681725
Big,2280,6.556580403350188
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,496,6.370801807898769
Legally Blonde,8835,6.097352508797468
Star Trek III: The Search for Spock,157,6.207479631239863
The Exorcism of Emily Rose,8643,6.191308548512351
Deuce Bigalow: Male Gigolo,10402,5.919141451934481
Left Behind,218043,5.2632690464785306
The Family Stone,9043,6.1208944632513935
Barbershop 2:  Back in Business,21301,6.0491218582840425
